1051,押,8,"｜
日
扎
田",オウ,"お.す
お.し-
お.っ-
お.さえる
おさ.える","M13.25,39.42c1.95,0.23,3.77,0.42,5.76,0.18C24.12,39,30.62,37.88,38,36.49c1.22-0.23,2.38-0.24,3.67-0.24
M29.02,16.25c1.05,1.05,1.26,2.62,1.26,5.02c0,15.23-0.01,52.21-0.01,63.65c0,14.25-6.32,3.53-7.77,2
M13.11,66.77c1.13,0.76,2.5,0.84,3.98-0.22C21,63.75,27.62,59,39.75,50
M45.62,22.88c0.88,0.88,1.3,1.86,1.59,3.41c1.66,8.84,3.03,19.72,4.54,31.2c0.21,1.62,0.29,3.22,0.41,4.77
M48.17,25c14.58-2,31.82-4.36,40.09-5.02c3.04-0.24,4.86,1.42,4.75,4.19c-0.2,5.06-2.22,20.12-3.47,28.79c-0.38,2.63-0.73,4.64-1,5.59
M50.65,41.7c10.97-1.7,31.72-3.95,39.89-4.4
M52.99,58.38c11.39-1.26,23.72-2.92,35.16-3.55
M68.11,25.19c0.85,0.85,1.19,2.06,1.19,3.56c0,7.33-0.06,46.53,0.02,62.25c0.02,3.56,0.03,5.92,0.03,6.47","pchać
naciskać
powstrzymywać
tłumić",,false,JLPT 3
1052,在,6,"｜
ノ
一
土",ザイ,あ.る,"M20.5,35.15c2.88,0.72,5.21,0.5,7.88,0.25c11.68-1.09,38.58-3.88,50.74-4.87c2.44-0.2,5.88-0.04,7.88,0.34
M53.89,12.68c0.73,1.57,0.52,3.29,0.03,5.39C50.26,33.6,38.95,58.41,14.89,74.4
M27.46,53.75c0.77,0.77,1.32,2.12,1.32,3.43c0,0.55-0.06,23.07-0.06,35.33c0,2.83-0.05,4.92-0.08,5.74
M43.44,67.81c1.62,0.6,4.13,0.38,5.81,0.2c8.73-0.94,22.01-2.56,30.75-3.1c1.83-0.12,3.93-0.03,5.74,0.37
M63.8,44.37c0.98,0.98,2,2.69,2,4.45c0,11.34-0.11,26.89-0.11,41.89
M37.24,92.9c3.01,0.47,5.55,0.53,8.13,0.32c11.8-0.94,27.75-2.6,40.5-2.85c2.9-0.06,5.78,0.04,8.64,0.63","przedmieście
wioska
być usytuowanym
być
istnieć",,false,JLPT 3
1053,赴,9,"走
土
卜",フ,おもむ.く,"M22.19,27.47c1.81,0.28,3.57,0.26,5.19,0.07C33.36,26.8,42.8,25,48.52,24.32c1.72-0.21,3.33-0.38,5.04,0.05
M37.62,12.46c0.96,0.96,1.23,2.04,1.23,3.58c0,8.13-0.09,21.82-0.09,24.58
M14.21,44.03c2.25,0.88,5.33,0.62,7.67,0.23c10.74-1.76,21.49-3.51,31.24-4.39c2.47-0.22,5.01-0.25,7.41,0.31
M38.29,45.3c0.89,0.89,1.16,2.45,1.16,3.79c0,0.96-0.07,20.15-0.07,27.53
M40.32,58.97c3.74-0.45,8.9-1.75,12.21-2.41c1.27-0.25,2.63-0.58,3.9-0.13
M26.5,59.3c0.25,0.82,0.24,1.94-0.1,2.95C24,69.5,19.75,78.75,10,90.26
M23.92,71.49c10.58,3.76,38.73,17.55,52.06,22.34c4,1.44,8.42,2.89,12.66,3.32
M71.25,12.88c1.31,1.31,1.4,2.62,1.4,4.09c0,0.65,0.06,41.01,0.04,59.52c0,3.42,0,6.1,0,7.64
M76.5,38.12c6.35,2.8,16.33,10.26,18,15.88","iść
postępować
zabierać się do
stawać się
zdobywać",,false,JLPT 1
1054,猛,11,"皿
子
犯",モウ,,"M37.8,18c0.13,1.07-0.47,2-1.11,2.78c-5.06,6.17-12.53,12.82-22.94,19.52
M17.5,17.75c31,21.75,17.71,84.03,6,71
M31.09,46c0.09,1.25,0.06,2.16-0.47,3.3c-3.67,7.99-7.77,13.4-16.62,22.24
M50.84,18.15c2.06,1.05,4.96,1.11,7.21,0.74c5.21-0.87,15.83-2.85,19.24-3.46c2.67-0.48,4.69,1,2.26,3.2C76.5,21.38,73.68,23.97,66.25,30
M62.78,29.51c7.35,4.24,8.82,17.99,7.13,25.77c-1.14,5.23-4.03,7.62-8.32,2
M42.05,42.25c3.2,0.75,6.45,0.73,10.08,0.01c9-1.76,25.66-3.65,34.24-4.07c2.56-0.12,5.63,0.05,8.14,0.84
M47.62,67.75c0.82,0.82,1.19,2.11,1.3,2.97c0.87,6.82,1.08,11.16,1.68,18.2
M49.33,69.64c8.09-1.23,28.59-3.56,36.04-4.03c3.41-0.22,4.91,0.33,4.24,4.06c-0.79,4.42-2.55,11.78-3.76,17.02
M60.38,70.52c0.74,0.74,0.93,1.64,1.01,2.46c0.48,4.9,0.79,9.16,1.3,14.87
M74.07,69c0.4,0.78,0.52,1.86,0.46,2.86c-0.28,4.89-0.78,9.76-1.27,15.45
M39.89,89.87c3.86,0.88,6.79,0.56,9.74,0.3c12-1.05,25.53-1.85,40.88-2.46c2.82-0.11,5.12,0.04,7.86,0.72","dziki
gwałtowny
wściekły
silny
wściekać się
unosić się",,false,JLPT 1
1055,積,16,"禾
貝
目
ハ
土
亠",セキ,"つ.む
-づ.み
つ.もる
つ.もり","M39.25,15.25c0,1-0.94,2.03-1.66,2.6C34.12,20.62,27.62,23.5,16,27
M9.87,43.85c2.01,0.65,3.57,0.62,5.3,0.41c6.13-0.73,19.18-3.09,24.71-3.93c0.99-0.15,1.99-0.21,2.61,0
M30.33,25.16c0.82,0.82,1.41,1.97,1.41,3.19c0,5.06-0.05,45.46-0.07,61.53c0,3.06,0,5.24,0,6.12
M30.18,43.47c0,1.16-0.26,2.43-0.53,3.17c-3.59,9.66-9.4,20.37-17.4,29.87
M34.5,48.38c4.09,2.3,7.55,6.91,9.75,9.88
M55.04,21.04c1.96,0.46,3.66,0.26,5.22,0.09c5.79-0.64,16.82-2.1,22.49-2.76c1.63-0.19,3.25-0.2,4.89-0.06
M69.77,11.38c0.92,0.92,1.41,2.24,1.41,3.54c0,6.58-0.18,18.71-0.18,24.7
M55.77,31.79c1.74,0.57,3.87,0.27,5.62-0.02c8.36-1.39,19.63-2.72,23.44-3.03c1.19-0.1,2.31-0.05,2.94-0.01
M48.56,42.06c3.06,0.44,5.41,0.47,8.07,0.13C67,40.88,79.25,40.12,89.5,39.64c3.26-0.16,5.75-0.26,8.07,0.29
M57.04,49.79c0.77,0.77,1.21,1.79,1.21,2.78c0,0.77-0.05,19.1-0.07,27.3c-0.01,2.29-0.01,3.79-0.01,3.9
M58.82,51.09c6.43-0.72,25.13-2.8,26.08-2.85c2.12-0.12,3.6,1.01,3.61,3.36c0.01,3.15-0.08,15.43-0.07,26.31c0,1.12-0.17,3.11-0.17,3.85
M59.53,60.29C64.5,60,82.5,58.25,86.88,58.03
M59.25,70.14c7.62-0.39,20.25-1.39,27.79-1.73
M59.97,80.64c6.41-0.25,19.9-1.52,26.79-1.73
M63.78,87.13c0.09,0.87-0.25,1.96-1,2.65c-2.29,2.09-7.41,6.09-13.15,8.96
M81.75,87c5.19,2.93,11.33,8.24,12.75,10.81","wynik (w matematyce)
rezultat (w matematyce)
zawartość
miara
powierzchnia
ładować
nakładać
zbierać
gromadzić
zbierać się",,false,JLPT 3
1056,吉,6,"口
士","キチ
キツ",よし,"M13.25,34.5c4.12,0.63,7.66,0.79,11.12,0.3c19.88-2.8,43.24-4.17,61.5-5.43c3.55-0.25,7.36-0.42,10.89,0.18
M52.98,12.01c1.01,1.01,1.26,2.62,1.26,4.14c0,6.35-0.11,22.78-0.11,35.48
M26.9,54.88c2.36,0.65,5.25,0.36,7.62,0.09c11.87-1.36,24.73-3.09,38.1-3.94c2.47-0.16,4.67,0.1,7.11,0.46
M31,68.85c0.76,0.76,1.68,2.38,1.95,3.59c1.3,5.8,2.47,12.33,3.55,19.27c0.29,1.85,0.55,3.63,0.78,5.25
M33.14,70.46c11.27-1.34,32.91-3.42,41.22-4.25c3.61-0.36,6.07,1.2,4.91,4.95c-2.03,6.59-2.9,10.09-5.61,18.61
M37.79,93.63c6.11-0.61,22.14-1.98,32.71-2.87c2.37-0.2,4.51-0.38,6.25-0.51","szczęście
powodzenie
radość
gratulacje",,false,JLPT 1
1057,威,9,"ノ
女
戈
厂",イ,"おど.す
おど.し
おど.かす","M26.01,32.89c1.02,1.02,1.13,2.34,1.15,4.36C27.38,56,22.75,81.5,12.81,92.97
M27,33.95c2.12,0.18,3.82,0.01,5.32-0.21c9.6-1.41,27.86-4.1,43.29-5.52c2.64-0.24,5.27-0.49,7.89,0.07
M32.75,48.63c1.19,0.47,3.37,0.41,4.55,0.22c4.2-0.65,10.7-2.02,14.54-2.45c1.96-0.22,3.67-0.39,4.66-0.15
M44.39,53.4c0.31,0.78,0.51,1.83,0.21,2.94c-1.48,5.54-5.77,14.25-9.25,20.73c-0.71,1.33,0.3,1.93,0.71,1.97c4.07,0.44,10.16,2.76,15,6.12c2.32,1.61,4.35,3.78,5.74,5.95
M55.13,60.46c0.37,1.29,0.37,2.68,0.1,3.81C53.04,73.42,46,86,30.58,92.97
M30.75,65.21c0.62,1.04,1.58,1.14,3.21,0.97c1.75-0.18,14.79-2.17,25.29-3.67
M57.75,13.5c1.55,1.75,1.9,3.49,2.26,7.25c2.86,29.63,12.34,60.17,30.54,71.84c6.01,3.86,5.13,1.39,4.36-6.36
M83.75,47.64c0.25,1.11,0.23,2.39-0.12,3.68c-2.38,8.8-9.48,25.21-20.57,35.64
M72.12,12.62c2.89,1.62,7.52,5.34,8.88,8.12","godność
powaga
autorytet
straszyć
zastraszać
onieśmielać",,false,JLPT 1
1058,条,7,"木
夂
攵","ジョウ
チョウ
デキ","えだ
すじ","M45.94,12c0.06,0.57,0.13,1.47-0.12,2.29c-1.45,4.82-9.76,14.9-21.14,21.38
M47.09,19.29c0.32,0.03,1.7,0.09,2.6-0.08c4.44-0.83,12.87-2.67,17.16-3.44c2.94-0.52,3.79,1.85,3.03,3.28C63.25,31.5,44.5,49.5,19,57.75
M40.25,27C46,28.88,65.62,45.12,82.92,51.03c2.66,0.91,4.55,1.85,7,2.23
M17.75,66.5c3.12,0.62,5.4,0.44,7.88,0.28c11.53-0.77,38.84-2.42,53.99-3.28c2.96-0.17,5.98-0.08,8.88,0.5
M53,50.5c0.88,0.88,1.5,2.62,1.5,4c0,4.31,0,23,0,37c0,3.71,0.06,5.87,0,7.25
M50.5,65.95c-0.5,2.3-1.79,3.76-3.64,5.9c-7.92,9.16-21.1,19.24-31.86,23.9
M57,66c4.16,3.05,20.81,15.83,28.07,21.03c2.25,1.61,4.18,2.59,6.93,3.79","gałąź
rozumowanie
logika
paragraf
punkt",,false,JLPT 1
1059,臨,18,"ノ
口
臣
品
一",リン,のぞ.む,"M12.63,23.33c0.83,0.84,1.18,1.83,1.18,2.98c0,0.61-0.04,39.05-0.05,59.95c0,2.49,0,4.73,0,6.62
M14.67,24.66c6.96-1.28,14.33-2.41,24.21-3.61c0.97-0.12,3.51-0.16,4.54,0.21
M28.44,24.59c0.74,0.74,0.93,1.78,0.93,2.73c0,0.85,0.01,9.38,0.01,14.68
M15.18,45.49c7.89-1.31,14.93-2.52,22.6-3.79c2.64-0.44,3.84,0.62,3.47,3.38c-0.56,4.15-1.51,8.42-2.69,14.09
M15.28,64.04c2.64-0.57,14.43-2.61,21.24-3.69c1.86-0.3,3.11-0.37,3.97-0.37
M27.92,63.93c0.76,0.76,0.93,1.94,0.93,2.98c0,2.34-0.09,12.59-0.09,18.09
M15.25,87.88c5.5-0.62,13.34-1.94,21-2.84c1.54-0.18,3.75-0.39,5.47-0.39
M59.28,13.14c0.32,1.23,0.25,2.25-0.14,3.4c-2.03,5.9-5.75,13.96-10.58,21.67
M57,29.64c2.25,0.11,4.24-0.17,6.13-0.46c6.87-1.05,13.49-3.05,20.01-4.43c1.9-0.4,3.46-0.45,5.36,0.01
M52.27,42.5c0.87,0.87,1.41,2.05,1.58,3.26c0.78,5.11,1.06,7.84,1.85,12.96c0.16,1.05,0.33,2.08,0.51,3.06
M54.22,43.52c10.6-1.51,21.41-3.2,27.53-3.79c3.02-0.29,4.61,0.85,3.73,4.14c-1.02,3.79-1.67,7.39-3.34,12.63
M57.45,59.98c5.98-0.47,14.45-1.74,22.82-2.61c1.21-0.13,2.42-0.24,3.61-0.35
M45.75,72.45c0.84,0.83,1.12,1.55,1.29,2.81c0.59,4.51,1.1,10.08,1.61,15.5c0.12,1.26,0.25,2.51,0.4,3.74
M48.21,73.82c6.27-0.83,10.94-1.22,14.8-1.57c2.94-0.27,4.13,0.57,3.55,3.64c-0.8,4.17-1.57,9.15-2.77,14.66
M49.97,92.64c4.26-0.49,5.74-0.42,12.29-1.01c0.96-0.09,2.01-0.18,3.17-0.29
M74.25,69.45c0.84,0.84,1.09,1.68,1.26,2.77c0.86,5.4,1.6,10.32,2.31,17.03c0.14,1.3,0.27,2.56,0.39,3.75
M76.43,71.3c6.37-1.22,12.64-1.98,16.73-2.52c3.29-0.43,4.81-0.15,4.13,3.6c-0.82,4.52-2.05,10.1-3.1,15.97
M78.94,90.37c1.07-0.09,8.48-0.84,13.81-1.4c0.91-0.1,1.91-0.19,3.01-0.27","spotykać
konfrontować
stawać twarzą w twarz
pomagać
obsługiwać",,false,JLPT 1
1060,墨,14,"黒
土
里
杰",ボク,すみ,"M27.61,14.13c0.41,0.41,0.92,1.58,1.15,2.09c1.53,3.46,2.64,10.9,3.62,17.8c0.21,1.48,0.42,2.93,0.62,4.31
M29.87,15.79c13.42-1.47,34.16-3.02,45.52-3.76c4.17-0.27,6.52,0.51,5.48,5.15c-0.85,3.8-2.39,9.71-4.18,14.89c-0.54,1.58-1.09,3.07-1.61,4.39
M32.32,26.76c10.31-1.13,35.06-3.26,45.56-3.63
M33.97,36.76c10.78-0.88,27.81-2.52,40.87-3.19
M52.77,16.19c0.89,0.89,1.35,2.19,1.35,3.48c0,9.08-0.11,31.68-0.11,34.72
M34.88,45.31c2.08,0.62,4.24,0.49,6.37,0.37c7.32-0.41,17.01-1.64,25.88-2.21c2.12-0.14,4.21-0.34,6.31,0.04
M26.13,56.71c2.71,0.86,5.74,0.41,8.49,0.24c12.57-0.81,26.02-2.27,43-2.43c2.43-0.02,4.85,0.2,7.25,0.66
M23.06,65.49c-1.14,4.87-6.59,10.54-8.06,11.76
M38.02,63.69c2.14,1.4,4.35,4.68,5.2,7.68
M61.25,61.4c2.65,1.49,5,5.1,6,7.93
M83.46,61.32c4,2.13,9.85,8.78,10.85,12.11
M33.19,81.83c1.93,0.75,4.81,0.43,6.8,0.24c9.46-0.9,21.3-1.96,30.88-2.39c2.34-0.11,4.73-0.36,7.03,0.19
M53.14,68.77c0.79,0.79,1.07,2.23,1.07,3.75c0,10.62-0.07,7.66-0.07,21.7
M20.24,96.64c2.77,0.99,6.13,0.93,9.01,0.66c15.72-1.49,37.08-2.69,51.25-3.34c3.26-0.15,6.36,0.08,9.52,0.75","tusz
Meksyk",,false,JLPT 1
1061,髄,19,"ノ
一
月
込
冖
骨",ズイ,,"M16.37,16.2c0.71,0.71,1.13,2.05,1.24,3.42c0.24,2.87,1.59,17.09,1.59,17.41
M17.81,17.13c2.76-0.46,12.41-1.81,19.12-3.12c2.88-0.56,4.83,1.12,4.34,4.02c-0.66,3.93-1.57,8.87-2.16,16.15
M27.57,23.62c0.59,0.59,0.93,1.63,0.99,2.67c0.17,2.81,0.32,8.48,0.31,8.79
M29.75,25.23c1.21-0.02,8.11-1.06,9.21-1.18
M12.84,37.5c-0.02,3.57-1.92,12.88-2.57,15.25
M13.94,39.01c9.94-2.01,21.69-3.76,30.19-4.04c5.94-0.2,0.23,5.05-1.26,6.99
M18.56,47.87c0.66,0.66,0.99,1.76,0.99,2.85c0,0.42-0.03,25.42-0.05,38.28c0,3.3-0.01,5.79-0.01,6.88
M20.54,49.32c1.23-0.14,10.38-2.12,14.21-2.81c3.14-0.57,3.96,0.81,3.96,3.87c0,5.88-0.06,27.25-0.06,40.46c0,9.09-3.98,3.15-5.22,1.57
M21.04,61.31c4.49-0.96,12.14-1.95,16.08-2.43
M20.74,73.42c3.97-0.53,11.92-1.62,16.51-1.97
M74.88,13.43c0.37,0.82,0.22,2.05-0.09,3.14c-2.67,9.68-5.8,20.68-15.69,30.34
M54.69,29.21c2.19,0.54,4.68,0.42,6.44,0.17c6.65-0.95,19.61-3.1,27.24-3.7c1.97-0.16,4.1-0.41,6.01,0.26
M66.56,42.18c0.63,0.63,1.05,1.57,1.05,2.83c0,0.47-0.09,18.86-0.09,29.24c0,3.45-0.01,5.88-0.02,6.22
M68.18,42.83c4.16-1.09,11.73-2.54,14.97-3.12c3.8-0.68,4.35,0.8,4.36,4.28c0.01,6.68,0.04,29.42,0.04,35.19c0,10.07-4.42,2.69-5.67,1.12
M68.93,53.54c4.95-0.93,12.6-2.07,16.95-2.54
M68.83,65.01c4.29-0.46,11.55-1.89,17.41-2.64
M47.62,43.75c2.14,1.04,5.52,4.28,6.05,5.9
M45.31,58.98c1.31,0.4,3.26,0.17,4-0.04c3.19-0.93,6.21-1.64,7.31-2.05c1.1-0.41,2.86,1.09,2.02,2.27C50.25,71,50,66,57.21,73.32c0.95,0.96,0.55,2.27-0.55,3.3c-1.1,1.03-3.66,3.13-7.23,6.22
M44.93,84.62c1.97-0.43,5.05-1.03,8.1-0.65c9.09,1.15,19.98,6.91,22.88,8.02c7.87,3.02,10.96,3.88,16.34,4.62",szpik kostny,,false,JLPT 1
1062,涯,11,"汁
土
厂",ガイ,はて,"M19.5,17.62c3.97,1.45,10.26,5.96,11.25,8.22
M14.5,44.25c3.97,1.37,10.26,5.62,11.25,7.75
M14.95,90.6c1.25,0.62,3.05,0.14,3.8-1.14C21.5,84.75,26.5,74,29,68
M39.92,22.55c2.7,0.45,6.01,0.37,8.46,0.14c9.23-0.88,21.64-2.64,33.36-3.4c2.75-0.18,5.45-0.5,8.13,0.26
M42.91,23.69c0.77,0.77,1.21,1.94,1.17,3.72c-0.58,25.46-4.34,48.2-14.58,62.34
M52.7,40.21c1.42,0.63,3.81,0.35,5.3,0.19c7.12-0.78,16.83-2.14,23.87-2.53c1.56-0.08,3.13-0.25,4.66,0.16
M67.86,27.37c0.89,0.89,1.23,2.2,1.23,3.54S69,48.56,69,53.25
M49.12,55.34c2,0.81,4.44,0.54,6.51,0.29c9.62-1.14,21.79-2.13,30.62-2.56c2.19-0.11,4.31,0.06,6.45,0.58
M51.59,72.46c1.49,0.58,3.86,0.4,5.42,0.23c8.16-0.9,18.77-2.12,26.75-2.49c1.6-0.08,3.19-0.19,4.76,0.18
M67.9,60.21c1.2,1.2,1.54,2.62,1.54,4.4S69.38,83,69.38,88.25
M42.8,90.33c2.36,0.95,5.32,0.84,7.81,0.64c12.08-0.95,27.37-1.83,38.64-2.34c2.66-0.12,5.14,0.14,7.7,0.76","horyzont
brzeg
wybrzeże
koniec",,false,JLPT 1
1063,挿,10,"｜
ノ
十
日
扎
田",ソウ,"さ.す
はさ.む","M14.25,36.92c1.95,0.23,3.77,0.45,5.76,0.21c4.33-0.53,9.28-1.28,15.73-2.15c1.2-0.16,2.38-0.23,3.67-0.23
M28.52,13c1.37,1.37,1.51,3.25,1.51,5.52c0,15.23-0.01,55.71-0.01,67.15c0,14.25-6.32,3.53-7.77,2
M12.5,65.18c0.88,0.7,2.18,1,3.56,0.09c6.44-4.26,8.19-5.39,20.69-14.35
M81.27,11.67c0,0.96-0.39,1.71-1.26,2.22c-4.25,2.5-16.75,7.11-32.04,10.9
M45.13,33.15c2.49,0.9,6.1,0.37,8.64,0.04c9.5-1.21,22.19-3.03,33.85-3.73c2.58-0.15,5.2-0.44,7.74,0.12
M46.91,44.87c0.74,0.74,1.25,2.14,1.39,2.87c1.07,5.51,2.28,13.24,3.04,20.53c0.15,1.45,0.29,2.86,0.42,4.19
M48.62,46c12.63-1.88,29.26-3.96,37.9-4.54C89.75,41.25,91,42.88,90.8,46c-0.29,4.47-1.57,11.58-2.44,17.76c-0.28,1.96-0.56,3.83-0.85,5.48
M51.16,57.73c10.09-1.48,28.09-3.23,37.29-3.57
M52.83,70.17c11.42-1.17,21.42-2.3,33.68-2.96
M67.71,22.39c0.88,0.88,1.17,2.23,1.17,4.03c0,0.65,0.09,44.87-0.01,64.58c-0.03,4.84,0.09,6.77,0.07,7.75","wciskać
wkładać do",,false,JLPT 1
1064,虐,9,"卜
匕
匚
厂
虍",ギャク,しいた.げる,"M53.77,9.33c0.98,0.92,1.51,2.42,1.51,4.52c0,5.9-0.02,13.44-0.02,18.4
M58.35,21.65c4.65-0.65,7.9-1.25,12.61-1.77c1.55-0.17,2.5,0.15,3.29,0.32
M28.96,35.68c0.81,0.81,1.14,2.32,1.14,3.67C30.1,59,27.25,79.25,15.25,92
M30.24,38.21c1.25-0.26,2.68-0.51,4.23-0.85c14.28-3.11,32.4-5.74,46.14-6.15c11.72-0.35,2.48,6.22-0.44,8.28
M35.75,50.53c2.5,0.35,5.22,0.08,7.76-0.48c8.49-1.9,14.86-3.3,25.02-4.85c2.43-0.37,4.57-0.5,6.97,0.15
M53.75,37.18c0.52,0.42,1.2,2.1,1.2,2.68c0,4.71-0.1,8.14-0.1,11.41c0,5.6,0.89,6.73,9.81,6.73c2.76,0,8.21-0.25,10.58-1.09
M42.46,69.82c1.48,0.77,3.71,0.54,5.28,0.41c6.53-0.53,20.03-2.04,28.76-2.6c2.26-0.15,4.83-0.55,7.04,0.14
M45.45,83.39c6.48-0.4,21.62-1.96,33.32-3.34c1.98-0.23,4.23-0.54,6.28-0.13
M43.37,70.5c0.75,0.75,1.04,1.71,1.04,2.39c0,2.99-0.16,12.86-0.54,21.55c-0.11,2.47,0.52,3.77,2.96,3.36c14.42-2.41,22.84-3.46,33.35-2.96c2.14,0.1,3.94,0.66,4.76,0.82","uciskać
tyranizować",,false,JLPT 1
1065,謡,16,"干
言
爪
凵",ヨウ,"うた.い
うた.う","M22.75,15.88c3.24,1.48,8.37,6.08,9.18,8.38
M11.37,35.83c1.77,0.58,4.19,0.63,6.02,0.36c8.11-1.21,15.51-2.29,21.15-3.44c1.66-0.34,3.36-0.67,5.06-0.33
M17.93,47.56c1.31,0.37,3.1,0.18,4.46,0.06c3.91-0.33,7.81-1.52,11.75-2.16c1.33-0.21,3.05-0.7,4.38-0.47
M18.05,60.83c1.21,0.37,2.96,0.16,4.2,0.04c3.81-0.36,9.99-1.86,14-2.75c1.02-0.23,2.27-0.59,3.33-0.4
M16.3,75.15c0.81,0.75,0.99,1.97,1.22,2.97c0.65,2.9,1.4,7.14,2.18,11.34c0.31,1.64,0.59,3.2,0.83,4.53
M18.05,76.44c6.54-1.48,10.83-2.7,15.85-3.51c2.97-0.48,4.67-0.33,3.92,2.96c-0.76,3.32-1.31,6.48-2.65,11.88
M21.04,90.75c3.76-0.38,8.7-1.27,13.73-1.88c1.27-0.15,2.56-0.31,3.86-0.46
M78.6,14.39c-0.09,1-0.52,1.8-1.31,2.41c-3.37,3.21-13.35,8.45-26.83,11.96
M49.16,36.24c1.95,1.8,5.03,7.42,5.52,10.23
M63.79,33.24c1.89,1.89,4.89,7.76,5.36,10.7
M89.98,29.46c0.1,0.88-0.03,1.71-0.39,2.5c-1.37,3.29-5.82,8.31-11.7,13.38
M52.87,54.63c1.87,0.83,4.68,0.74,6.65,0.51c7.74-0.92,15.87-2.49,22.73-3.54c1.76-0.27,3.52-0.45,5.22,0
M44.65,69.27c2.6,1.01,6.07,0.22,8.73-0.05c9.43-0.97,23.22-2.71,34.99-3.23c2.56-0.11,5.2-0.33,7.72,0.25
M69.05,55.82c0.88,0.88,1.05,2.17,1.05,3.49c0,4.66-0.1,26.57-0.1,31.19
M52.85,79.04c0.74,0.74,0.77,1.84,0.48,3.04c-0.83,3.37-1.23,5.42-2.04,9.51c-0.49,2.47,0.28,2.75,2.47,2.29c8.23-1.73,26.75-4,35.03-4.07
M88.9,75.13c0.92,0.92,0.98,2.13,0.98,3.49c0,2.14,0.12,8.01,0.12,11.64c0,1.74-0.07,4.44-0.07,5.37","śpiewać (monotonnie, bez akompaniamentu)
śpiewać psalmy",,false,JLPT 1
1066,貞,9,"貝
目
ハ
卜",テイ,さだ,"M53.56,11.13c1.09,1.09,1.51,2.49,1.51,4.37c0,0.98,0,12,0,18.88
M56.25,22.75C60,22.25,72.5,20.5,77,20c1.99-0.22,3.12-0.25,4.75,0
M34.66,36.51c0.69,0.98,0.96,2.19,0.96,3.52c0,1.12-0.01,21.53-0.01,33.97c0,2.35,0,4.38,0,5.92
M36.28,37.57c3.94-0.29,34.44-3.65,38.02-3.97c2.99-0.26,4.59,0.64,4.59,3.76c0,2.16-0.45,20.39-0.7,32.13c-0.1,4.78-0.18,8.19-0.18,8.48
M36.7,50.42C47,49,71.35,46.55,77.66,46.34
M36.77,64.02c12.11-1.77,28.66-3.45,40.44-3.98
M36.76,77.04c11.11-0.91,30.32-2.3,40.44-2.63
M42.04,83.03c0.21,1.22-0.17,2.17-1.25,3.05C37.54,88.73,28.51,94.29,22,97.52
M65.75,83.88c8.76,3.63,19.11,10.36,21.5,13.69","czystość
stałość
prawość",,false,JLPT 1
1067,因,6,"大
囗",イン,"よ.る
ちな.む","M18.75,16.32c1.22,1.22,1.86,3.01,1.86,4.91c0,12.2-0.05,48.6-0.06,68.4c0,2.96,0,5.54,0,7.62
M21.23,18.4c18.9-1.27,51.45-3.15,63.52-3.15c2.75,0,4.55,1.74,4.5,4.75c-0.22,13.86-0.05,45.05-0.01,67.75c0.01,3.1,0.01,6.04,0.01,8.75
M32.11,45.55c2.2,0.53,4.69,0.23,6.89,0c10.93-1.16,23.62-2.45,33.64-3.32c2.15-0.19,4.36-0.35,6.41,0
M53.55,24.5c0.41,0.81,0.62,1.73,0.61,3.47C54.12,56.38,46,73,29.75,83.25
M54.97,54.31c8.18,5.54,18.49,15.5,23.44,26.3
M21.75,94.51C41.62,93.75,69.96,92.41,88,92","przyczyna
zależeć od",,false,JLPT 3
1068,朴,6,"卜
木",ボク,"ほう
ほお
えのき","M14.28,37.47c1.28,0.89,4.97,0.37,6.36,0.13c6.66-1.16,19.23-3.51,25.91-4.72c1.77-0.32,4.5-0.47,6.21,0.24
M35.61,14.25c1.01,1.01,1.54,2.62,1.54,4.67c0,0.77,0.06,47.95,0.06,70.33c0,4.79-0.05,7.54-0.08,8.62
M36.44,36.28c0,1.72-0.85,4.21-1.49,5.56c-5.32,11.33-10.7,19.65-21.59,31.24
M40.88,46.62c3.26,1.88,8.62,7.98,11.38,11.62
M67.31,12.63c1.09,1.09,1.51,2.74,1.51,4.5c0,0.59,0.02,50.89,0.01,71.62c0,5.28,0,8.68-0.01,8.88
M72.75,41.25c7.5,4.25,17.5,12,22,20","prosty
skromny",,false,JLPT 1
1069,麦,7,"麦
夂",バク,むぎ,"M30.13,26.32c1.93,0.43,4.47,0.81,6.7,0.65c12.45-0.92,25.68-2.77,36.8-3.67c2.31-0.19,4.81-0.45,7.12-0.16
M53,11.25c1.25,1.25,1.5,2.75,1.5,4.25c0,2.75-0.25,23.5-0.25,34.5
M28.88,39.32c1.86,0.3,4.64,0.58,6.28,0.48c12.79-0.8,24.19-2.68,39.48-4.14c2.71-0.26,4.37,0.11,5.74,0.22
M21.88,53.82c2.67,0.55,5.71,0.47,7.7,0.23c15.92-1.93,35.67-4.55,53.26-5.39c3.34-0.16,5.2-0.04,7.03,0.47
M46,55c0.17,1.43-0.54,3.16-1.33,4.4C41.12,65,33.14,74.61,20.62,80.88
M47.25,62.25c2,0.25,3.52,0.25,5,0.02c4.75-0.76,11.06-2.42,14.68-3.13c3.04-0.6,3.7,1.58,2.35,3.97c-5.19,9.2-29.04,31.36-49.36,36.27
M40.5,67.75C48.53,72.31,74,90.5,83.9,95.39c2.96,1.46,5.34,2.17,8.22,2.61","zboże
pszenica
owiec
żyto
jęczmień",,false,JLPT 2
